Wall time,Step,Value
1543816584.0590992,1452590,0.0
1543816587.0531416,1452809,0.0
1543816619.1952302,1456197,3.0
1543816651.4297314,1459680,2.0
1543816715.8093507,1466374,1.0
1543816859.7063742,1481685,1.0
1543816886.6664264,1484401,1.0
1543816895.560008,1485278,1.0
1543816925.179176,1488047,3.0
1543816928.0298767,1488426,3.0
1543817072.4108598,1503506,0.0
1543817084.0283823,1504677,1.0
1543817166.7051296,1513296,0.0
1543817181.5096877,1514819,3.0
1543817282.954166,1524885,2.0
1543817333.3233042,1529815,1.0
1543817348.113364,1531224,1.0
1543817360.1950378,1532328,2.0
1543817393.1196556,1535655,1.0
1543817414.0244253,1537636,0.0
1543817462.0836704,1542078,1.0
1543817518.157406,1547830,1.0
1543817521.227042,1548184,1.0
1543817577.9048493,1553940,1.0
1543817608.1820488,1556989,3.0
1543817653.2697406,1561394,1.0
1543817695.4883544,1565438,0.0
1543817695.4884923,1565461,0.0
1543817704.7227445,1566442,0.0
1543817719.8143961,1567633,2.0
1543817756.1053436,1571605,0.0
1543817915.0555217,1587996,1.0
1543817950.775599,1591673,2.0
1543817990.2018387,1595517,1.0
1543818061.2937787,1602949,1.0
1543818099.7829645,1607357,1.0
1543818132.4518178,1610431,0.0
1543818150.5249476,1612156,1.0
1543818150.5250928,1612265,2.0
1543818171.514417,1614599,1.0
1543818174.5626478,1614661,1.0
1543818174.562762,1614715,1.0
1543818177.630153,1614972,2.0
1543818192.781894,1616445,1.0
1543818228.6678166,1620295,1.0
1543818255.6639376,1623239,0.0
1543818297.3873477,1627226,1.0
1543818309.5558596,1628418,2.0
1543818399.726518,1637935,1.0
1543818411.3873951,1639386,3.0
1543818440.7519064,1642452,1.0
1543818449.7096214,1643409,1.0
1543818481.6973894,1646667,3.0
1543818590.1492,1658070,1.0
1543818840.7829504,1685029,1.0
1543818861.6101265,1687178,1.0
1543818867.548021,1687601,1.0
1543818876.3477688,1688717,4.0
1543818905.8984003,1691591,1.0
1543818938.4229343,1695114,0.0
1543818950.1477447,1696284,2.0
1543819000.9444168,1701313,0.0
1543819127.5657284,1714599,1.0
1543819183.4822803,1720249,4.0
1543819302.4050207,1732405,1.0
1543819305.441924,1732601,3.0
1543819434.3709192,1745692,2.0
1543819537.873284,1756630,1.0
1543819543.7614262,1757157,1.0
1543819656.9784906,1768888,1.0
1543819695.0616386,1773023,1.0
1543819753.6462817,1779247,3.0
1543819774.308717,1781509,2.0
1543819801.1801355,1784433,2.0
1543819826.947978,1786762,1.0
1543819853.3938046,1789916,2.0
1543819926.8464017,1798110,3.0
1543819987.9576404,1804879,0.0
1543820044.355761,1810898,3.0
1543820088.9403605,1815391,0.0
1543820112.774238,1817644,0.0
1543820272.1353066,1834195,1.0
1543820283.9755075,1835557,4.0
1543820283.9756975,1835626,0.0
1543820301.9312603,1837296,1.0
1543820307.9661915,1837883,1.0
1543820343.1998334,1841471,1.0
1543820393.9600081,1846983,3.0
1543820408.8308184,1848476,1.0
1543820420.668445,1849756,2.0
1543820483.0067947,1856336,1.0
1543820492.0332932,1857410,0.0
1543820500.888744,1858376,2.0
1543820560.2621622,1864637,3.0
1543820584.3093977,1867150,1.0
1543820602.4546964,1868725,1.0
1543820671.3321397,1875944,1.0
1543820691.9407487,1878161,2.0
1543820727.3647175,1881768,4.0
1543820745.072774,1883829,2.0
1543820751.1136973,1884519,1.0
1543820784.488616,1887825,1.0
1543820799.4569652,1889217,1.0
1543820805.5665522,1889863,0.0
1543820808.5126693,1890116,1.0
1543820873.137954,1897034,1.0
